datetime,cum_bench,cum_wo_cost,cum_w_cost
2023-08-11,0.15729458782598246,0.3946819819999998,0.22477146528573028
2023-08-14,0.14499197696564334,0.3756078219999998,0.2086690396341714
2023-08-15,0.141346932501537,0.4016746959999999,0.23731720976307777
2023-08-16,0.13132376317802125,0.40150009400000003,0.23623885897792643
2023-08-17,0.1263112412458947,0.4302620180000001,0.2642112956716283
2023-08-18,0.1317792765772385,0.42353601999999996,0.2581195624885218
2023-08-21,0.1317792765772385,0.43053258200000016,0.2641868556122649
2023-08-22,0.12995628571000092,0.42374714600000024,0.2597098759900444
2023-08-23,0.12995628571000092,0.4217631320000002,0.2571629404017918
2023-08-24,0.15182655249463867,0.4190727020000002,0.25402205386710996
2023-08-25,0.1436254367679917,0.4161745060000002,0.2510915124106283
2023-08-28,0.13770188803743078,0.39849259,0.2335393964011232
2023-08-29,0.14818150803053246,0.4261685160000002,0.2604307756266526
2023-08-30,0.15501608355952778,0.42898381999999996,0.2624577100139769
2023-08-31,0.153194029962659,0.4377940160000002,0.27023603249469225
2023-09-01,0.14362543676799172,0.434983184,0.2678640527577908
2023-09-04,0.14727048123209807,0.43539863800000006,0.26804797060962976
2023-09-05,0.153194029962659,0.4480382020000001,0.2796997107542393
2023-09-06,0.15364954336187625,0.45133097600000016,0.28251697498020395
2023-09-07,0.14180338317112293,0.4527869020000001,0.2845816525222662
2023-09-08,0.13086824977880412,0.4502763040000003,0.28161842995646563
2023-09-11,0.13405684357332442,0.42146150800000004,0.2481717741279221
2023-09-12,0.13086824977880412,0.42179204800000003,0.24739072542980917
2023-09-13,0.1408914191023199,0.42761687600000015,0.25189870406239717
2023-09-14,0.14727048123209807,0.44771010800000005,0.27209412286910184
2023-09-15,0.1572945878259825,0.4568838699999999,0.2806343018578583
2023-09-18,0.15364954336187628,0.4489194820000001,0.27317884570553436
2023-09-19,0.14681496783288084,0.4438409020000001,0.2686923889437401
2023-09-20,0.13952487890466825,0.4401931220000001,0.2653754635339706
2023-09-21,0.12813423211313218,0.41769214800000004,0.2437773173210899
2023-09-22,0.11583255852316172,0.4293624360000002,0.25475081580806525
2023-09-25,0.1185656389184649,0.4281575320000001,0.2511453864842602
2023-09-26,0.1176546121200305,0.40937151800000005,0.2297813904763044
2023-09-27,0.11036452319181793,0.4084907220000001,0.22861151221038095
2023-09-28,0.1185656389184649,0.4147678799999999,0.23461646642078823
2023-10-02,0.12631124124589474,0.44209650600000017,0.2598922801565989
2023-10-03,0.12950077231078383,0.4415179160000002,0.25942401541714394
2023-10-04,0.11264302745827262,0.45945531600000045,0.2768770026927779
2023-10-05,0.1153761078535758,0.4643103120000004,0.2801776707618769
2023-10-06,0.12813423211313218,0.4514812260000002,0.2676682842435623
2023-10-11,0.1472704812320981,0.42250427000000024,0.23746574887486185
2023-10-12,0.1527375792930731,0.43747567800000003,0.2525849375535202
2023-10-13,0.15729458782598252,0.43584703600000013,0.24963768101443415
2023-10-16,0.15091552569620434,0.4247204220000001,0.236018573813852
2023-10-17,0.1545605701603107,0.42314230600000013,0.23175036710300187
2023-10-18,0.15046001229698722,0.4070185960000001,0.21453271938944826
2023-10-19,0.13360133017410736,0.39577429399999997,0.2043027982331348
2023-10-20,0.13679086123899645,0.3856577399999999,0.1915467398665902
2023-10-23,0.13770188803743083,0.3858458920000001,0.19089263172676932
2023-10-24,0.1281342321131322,0.4034142400000002,0.20724477552141649
2023-10-25,0.13177927657723856,0.40754580600000045,0.21053164887137638
2023-10-26,0.11036452319181796,0.3915513100000002,0.1942442996809319
2023-10-27,0.11309854085748992,0.3969307360000002,0.19780465271492764
2023-10-30,0.11537610785357584,0.3909116080000001,0.1912279095446718
2023-10-31,0.11537610785357584,0.3678668159999999,0.16645689383276457
2023-11-01,0.11173200065983828,0.3751982199999999,0.17214498030639436
2023-11-02,0.1222106833825713,0.39214697599999987,0.18815732868441803
2023-11-03,0.13906936550545115,0.389725778,0.18431303477481595
2023-11-06,0.15319402996265905,0.4062844999999999,0.20123172441547896
2023-11-07,0.15273757929307313,0.40852595999999985,0.20245180391346207
2023-11-08,0.15410505676109346,0.41403143200000003,0.2069058560296556
2023-11-09,0.1563826237571795,0.41034013799999997,0.20291013638691757
2023-11-10,0.15456057016031072,0.40604704800000024,0.19397407748952
2023-11-13,0.17779737714259997,0.4010940460000001,0.19703843868365045
2023-11-14,0.17734186374338284,0.39536592000000015,0.1908923055897138
2023-11-15,0.19283306839824238,0.409128262,0.20275433364376053
2023-11-16,0.191922041599808,0.4083644339999999,0.20117288814025233
2023-11-17,0.1900990507325704,0.4133709179999999,0.20778899194270445
2023-11-20,0.19420054586626267,0.42630462399999985,0.21921768768390837
2023-11-21,0.19784559033036903,0.4254146099999998,0.21860504225710753
2023-11-22,0.19602259946313144,0.43549937599999977,0.2275011929915097
2023-11-23,0.19693362626156583,0.4293538139999999,0.22048474945703234
2023-11-24,0.1964781128623487,0.4305310099999998,0.21747138724273674
2023-11-27,0.19556708606391432,0.4303826139999999,0.21694856966031753
2023-11-28,0.18827699713570173,0.4422810919999997,0.22776957482912533
2023-11-29,0.1964781128623487,0.4415997899999998,0.2267236437176283
2023-11-30,0.1964781128623487,0.44666367999999984,0.23201942426966773
2023-12-01,0.19374409519667674,0.4441333140000002,0.23163934397066163
2023-12-04,0.2010341841248892,0.45008855200000003,0.2371472421884811
2023-12-05,0.19009905073257038,0.44244765799999997,0.2297204991071605
2023-12-06,0.18827699713570173,0.45015065000000015,0.2372341412936376
2023-12-07,0.19009905073257038,0.44372816800000026,0.23038148243022655
2023-12-08,0.19511157266469706,0.444071978,0.22888583766205978
2023-12-11,0.19420054586626267,0.44462329999999983,0.22940384825447896
2023-12-12,0.20194614819369253,0.445340672,0.22961727151812558
2023-12-13,0.19921213052802056,0.4486449999999998,0.23215095263099503
2023-12-14,0.20877978645231904,0.4480046559999997,0.230735783364767
2023-12-15,0.21789286624776932,0.4500872299999998,0.23287945911563324
2023-12-18,0.21789286624776932,0.45595171599999973,0.23748018633137846
2023-12-19,0.21925940644542072,0.4487803979999999,0.22940385972217264
2023-12-20,0.2169818394493348,0.44768573199999967,0.22775077264507848
2023-12-21,0.20467922858899557,0.43816066599999975,0.2171786284623086
2023-12-22,0.20832427305310192,0.4320598399999998,0.2114049194378436
2023-12-25,0.21196931751720827,0.42739571399999987,0.20565552143480878
2023-12-26,0.21652632605011768,0.42943453600000003,0.20659145552077599
2023-12-27,0.22472744177676465,0.43272231199999966,0.20934896008155598
2023-12-28,0.2370291153667351,0.4371141179999999,0.21287876270589348
2023-12-29,0.23657360196751798,0.4361096859999997,0.21025097650134622
2024-01-02,0.23566257516908345,0.4428998979999996,0.22267267110770628
2024-01-03,0.21834837964698647,0.4364000379999996,0.21560280299661402
2024-01-04,0.2078687596538848,0.4320737379999996,0.20906351409144802
2024-01-05,0.2078687596538848,0.43245812399999956,0.20780656443360734
2024-01-08,0.21196931751720827,0.43488496199999965,0.20907039306380934
2024-01-09,0.21971491984463812,0.4277518399999998,0.2019257710909965
2024-01-10,0.20650221945623315,0.41609329399999984,0.1895984289865616
2024-01-11,0.20695773285545027,0.4149821839999998,0.19193989141281861
2024-01-12,0.20467922858899557,0.4177186439999998,0.1937841916888636
2024-01-15,0.21470333518288012,0.4304275439999995,0.20637768659214922
2024-01-16,0.2033126883913442,0.42100289799999985,0.19581860606604953
2024-01-17,0.21225705952041748,0.4029546999999997,0.1775279389384017
2024-01-18,0.19267466970592195,0.3995010439999998,0.17340655280202924
2024-01-19,0.22810911326724936,0.40257682599999967,0.175951673464655
2024-01-22,0.24769244035211369,0.4117715379999998,0.18491990046017967
2024-01-23,0.24862502436902958,0.41173391199999987,0.1840752198295789
2024-01-24,0.2509560157761347,0.41321591199999985,0.18576145865111293
2024-01-25,0.25934833465800883,0.4117137359999999,0.18448254771070244
2024-01-26,0.2649438387595038,0.39839520199999984,0.16886470150540395
2024-01-29,0.2649438387595038,0.4107180199999997,0.18102625917796417
2024-01-30,0.2714709896075461,0.42495720399999976,0.19471125829242836
2024-01-31,0.2612135026918404,0.4365435099999997,0.20678679670521924
2024-02-01,0.2528211838099665,0.4311730779999998,0.19990692105762792
2024-02-02,0.2588825112847353,0.4217560099999997,0.18994436233868317
2024-02-05,0.2598150953016509,0.41529062199999955,0.18213895086804258
2024-02-15,0.3260229368804643,0.44069251399999976,0.20929309706929478
2024-02-16,0.3274213442706535,0.46328424799999984,0.22893852988773106
2024-02-19,0.31483286594784265,0.47141971599999966,0.24622564907363353
2024-02-20,0.3106357692365369,0.47444764799999983,0.24843206200694704
2024-02-21,0.3185622647451372,0.4864937779999998,0.2584143864501923
2024-02-22,0.33301591110177986,0.4773836199999997,0.24748090357124325
2024-02-23,0.33767883118635916,0.46296561399999975,0.22842276939179293
2024-02-26,0.3400098225934646,0.4817950759999996,0.24682665470649964
2024-02-27,0.34234175127093847,0.4694025979999998,0.23277516551728733
2024-02-29,0.33348267174542223,0.4675315459999999,0.23238055060305127
2024-03-01,0.3386114152032751,0.4881035859999996,0.2512876528026883
2024-03-04,0.35213247754300186,0.5069033719999998,0.2674396423399198
2024-03-05,0.3777761948322659,0.5144919839999996,0.27307781760960487
2024-03-06,0.37078322061095026,0.5206418819999995,0.27829771141932713
2024-03-07,0.40808283220610947,0.5109467119999995,0.26329799407605214
2024-03-08,0.45097794790276363,0.4856311239999997,0.23618288549258953
2024-03-11,0.4346591335122894,0.4823849199999996,0.22846376701460286
2024-03-12,0.41927290313873083,0.5122424579999997,0.2561860313736469
2024-03-13,0.4505121245294901,0.5080134979999997,0.2495089487113534
2024-03-14,0.44445079705472157,0.46911726399999965,0.20882703917709516
2024-03-15,0.43885529295322634,0.4770251799999996,0.21564381410379502
2024-03-18,0.42673263800368905,0.5043928639999994,0.24181253060571076
2024-03-19,0.4304629740713524,0.5105122579999994,0.24806526155685082
2024-03-20,0.4379227089363104,0.5069503039999994,0.2425360157594546
2024-03-21,0.45051212452949,0.5289617099999997,0.26367379216897824
2024-03-22,0.4686961069537961,0.5464076259999996,0.2818938097378126
2024-03-25,0.46589835490304865,0.5538375419999996,0.2893287018093626
2024-03-26,0.47615584181875437,0.5267461659999993,0.2609509569320888
2024-03-27,0.4677635229368802,0.5324068139999995,0.26610163763415146
2024-03-28,0.4668309389199646,0.5473651939999997,0.27938600357596094
2024-03-29,0.4631006028523012,0.5564782879999994,0.2853961145377104
2024-04-01,0.4752232578018385,0.5903302699999996,0.3193384754697246
2024-04-02,0.4775542492089436,0.6041310279999994,0.3325495598421504
2024-04-03,0.4794194172427754,0.5988939039999993,0.32657583078024555
2024-04-08,0.4794194172427754,0.6029185979999994,0.32953909292345374
2024-04-09,0.49200883283595503,0.6083100339999993,0.33538007146050575
2024-04-10,0.517652550125219,0.6060805199999996,0.33070651438472526
2024-04-11,0.5111244620068082,0.5949746999999995,0.3180267060138419
2024-04-12,0.516253205464661,0.6332743479999994,0.3564954682683367
2024-04-15,0.4943398242430604,0.6005331359999995,0.3226630817115389
2024-04-16,0.4761558418187543,0.5398090459999995,0.26128554569229256
2024-04-17,0.4542424605971534,0.6050449059999995,0.32331771235887025
2024-04-18,0.45797185939444823,0.6004842739999993,0.3192342275564093
2024-04-19,0.43699106218976325,0.5832315839999993,0.303463483985856
2024-04-22,0.40248826537498295,0.5508204019999994,0.27137258339988435
2024-04-23,0.41880707976545717,0.5601643239999996,0.281503008618349
2024-04-24,0.4360584781728473,0.5929493459999995,0.31365781092621237
2024-04-25,0.43699106218976325,0.5890977519999995,0.3095825306772469
2024-04-26,0.45470828397042695,0.5872332339999994,0.30799559041977753
2024-04-29,0.4668309389199645,0.6268990919999995,0.3475967847266393
2024-04-30,0.4789535938695018,0.6419221599999996,0.3599330763601639
2024-05-02,0.4672967622932381,0.6484436539999996,0.3652686777882397
2024-05-03,0.47848683322585944,0.6572385479999994,0.37215472483725726
2024-05-06,0.4826829926667964,0.6695183479999993,0.3812095083287196
2024-05-07,0.49433982424306033,0.6798766699999995,0.39175286750139987
2024-05-08,0.4920088328359549,0.6715554059999992,0.38163172341836066
2024-05-09,0.4990018070572708,0.6615246859999995,0.3677436420968371
2024-05-10,0.5036647271418501,0.6716555259999992,0.3763828061911741
2024-05-13,0.5232471169563453,0.6788963219999995,0.37921170745904187
2024-05-14,0.5218487095661558,0.6697655619999995,0.3685616533011435
2024-05-15,0.5442288514313991,0.6708941499999993,0.36405125380358816
2024-05-16,0.5754680728221584,0.6824654959999993,0.37378225558782063
2024-05-17,0.5624128338557052,0.6957875019999995,0.3874209904808407
2024-05-20,0.5596150818049574,0.7143650199999996,0.4042742037407334
2024-05-21,0.5516885862963571,0.7214940939999996,0.4069223918170962
2024-05-22,0.5591492584316838,0.7300120539999994,0.4138310861020162
2024-05-23,0.5880565511449691,0.7256819879999994,0.4091320261270164
2024-05-24,0.5787316482461793,0.7358333559999992,0.4169678594194897
2024-05-27,0.6015776134846959,0.7822873679999994,0.4587662773503771
2024-05-28,0.6127676844173172,0.7784388299999996,0.45256597013491295
2024-05-29,0.6081057016031067,0.7841154119999995,0.4549417607756454
2024-05-30,0.566608993296642,0.7611674919999994,0.4296217739818991
2024-05-31,0.5689399847037472,0.7641101519999994,0.4305547323946704
2024-06-03,0.5726703207714106,0.7592927279999997,0.4247907659093593
2024-06-04,0.5736029047883264,0.7585658699999995,0.4242412950210954
2024-06-05,0.5610134891951468,0.7453669399999995,0.40950116124032626
2024-06-06,0.6109025163834857,0.7487524379999996,0.4117347311046459
2024-06-07,0.6160312598413386,0.7846134399999994,0.4435872652233799
2024-06-11,0.6146328524511491,0.7818607239999992,0.4437630574784313
2024-06-12,0.6160312598413386,0.7884729699999992,0.4474880097129646
2024-06-13,0.6682522157071513,0.7969039699999995,0.45230161733350555
2024-06-14,0.6687180390804249,0.8444494899999998,0.49811150819289374
2024-06-17,0.6710490304875303,0.8693408039999996,0.5230028221928935
2024-06-18,0.701822428505016,0.8686376579999994,0.5216240872806434
2024-06-19,0.7228032257097007,0.8402816959999995,0.4927599855909957
2024-06-20,0.7526440397102705,0.8539338359999992,0.505975373534354
2024-06-21,0.7447175442016701,0.8538375199999992,0.5076774627341339
2024-06-24,0.7391220401001749,0.8127892219999994,0.46584949330009023
2024-06-25,0.6966936850471631,0.8293665739999996,0.4845793527279352
2024-06-26,0.7246683937435325,0.8237194359999992,0.47651027170878135
2024-06-27,0.7120799154207215,0.8175585979999994,0.4673849964326437
2024-06-28,0.7279319691675536,0.8411188379999994,0.49065431265029225
2024-07-01,0.7395888007438174,0.8434520959999996,0.49207354178137847
2024-07-02,0.7339932966423225,0.8508763919999995,0.49968222464232176
2024-07-03,0.7493795270158808,0.8486021119999996,0.4964871574064281
2024-07-04,0.777355172982619,0.8457537859999996,0.4923923794333742
2024-07-05,0.7960049787801986,0.8766801359999993,0.522671960123235
2024-07-08,0.7894778279321563,0.8310190419999995,0.4761667673815602
2024-07-09,0.841232023154327,0.8205775099999997,0.4655897249893073
2024-07-10,0.8365691030697477,0.8363339999999997,0.4794948347333763
2024-07-11,0.871071899884528,0.8384548899999997,0.48204115239926437
2024-07-12,0.8482259346460115,0.8260709879999999,0.4706110728677081
2024-07-15,0.8430962539177901,0.8215529599999998,0.4651336588919235
2024-07-16,0.8422049097970996,0.8467238259999994,0.48989325247245513
2024-07-17,0.84079900424396,0.8498732679999998,0.49329761187140575
2024-07-18,0.7676919154807069,0.8359224339999998,0.4753877298959977
2024-07-19,0.7690978210338465,0.8015928499999997,0.4392085807797934
2024-07-22,0.7376992636803982,0.7545218559999999,0.3914071362716747
2024-07-23,0.7217656674114838,0.7650943700000002,0.40119981283409323
2024-07-26,0.6688098915765637,0.7450650039999998,0.3795121394516057
2024-07-29,0.7039575304050507,0.7140901019999996,0.3475355892206495
2024-07-30,0.6800571360016794,0.7307260899999997,0.3645834441924122
2024-07-31,0.6763080545266407,0.7419045739999998,0.37529028097140466
2024-08-01,0.7339501822053595,0.7704391620000002,0.4024650655726531
2024-08-02,0.6697471619453232,0.73283669,0.36504497069585284
2024-08-05,0.5619610695379631,0.6290890699999997,0.25840645798141254
2024-08-06,0.5680533269349008,0.6285117499999997,0.2548333185095425
2024-08-07,0.5919537213382718,0.6850703739999997,0.3104750992285686
2024-08-08,0.6032009657633879,0.6774449379999992,0.3043845385941781
2024-08-09,0.6402231453293941,0.7081129379999992,0.33085466911583605
2024-08-12,0.6613117286264862,0.7183099379999992,0.3400438141401311
2024-08-13,0.6805257711860593,0.7216518339999994,0.3424193414975663
2024-08-14,0.6903671100580355,0.7374996259999993,0.3591424030999042
2024-08-15,0.6927102859799347,0.7382413459999996,0.35877339612051196
2024-08-16,0.7152047748301664,0.7579578339999994,0.37848988412051177
2024-08-19,0.7198911266739647,0.7633377299999994,0.38366005794055275
2024-08-20,0.7302011007303209,0.7854858339999992,0.40555074251765205
2024-08-21,0.7152047748301664,0.7818039379999993,0.4001407691419561
2024-08-22,0.7067693415113295,0.7801900419999996,0.3967176576692465
2024-08-23,0.6777139600797804,0.7804924179999996,0.3965856881269374
2024-08-26,0.7095811526176087,0.7740180499999995,0.4000497944269373
2024-08-27,0.6908357452424156,0.7728739779999996,0.3976281838065924
2024-08-28,0.6917730156111752,0.7760999779999993,0.4000006042641371
2024-08-29,0.6824003119235786,0.7781399779999996,0.40105806194447735
2024-08-30,0.6959907322705935,0.7907559779999995,0.41367406194447737
2024-09-02,0.7048948007738104,0.7962199779999996,0.4191380619444774
2024-09-03,0.6964593674549735,0.7811719779999996,0.4044700802239474
2024-09-04,0.6027323305790081,0.7194209779999993,0.3399787254863431
2024-09-05,0.6200718324010617,0.7301269779999996,0.35054029203873094
2024-09-06,0.6214777379542012,0.7349629779999995,0.35537629203873095
2024-09-09,0.5971087083664504,0.7348719779999998,0.3528565161931662
2024-09-10,0.62522681942924,0.7129469779999998,0.3309315161931662
2024-09-11,0.6153854805572635,0.7093949779999995,0.3248519011948009
2024-09-12,0.6505331193857505,0.7407309779999998,0.35551313895680126
2024-09-13,0.6777139600797806,0.7581919779999997,0.3728531354738668
2024-09-16,0.6739648786047419,0.7612599779999994,0.3744764317835765
2024-09-18,0.6730276082359823,0.7491889779999992,0.3611046182190502
2024-09-19,0.668341256392184,0.7855409779999994,0.39623277773007254
2024-09-20,0.7161420451989263,0.8021569779999994,0.41284877773007256
2024-09-23,0.7109870581707484,0.8059789779999994,0.41667077773007255
2024-09-24,0.7170793155676859,0.8036589779999997,0.4142043280978388
2024-09-25,0.7592564821618704,0.7995529779999997,0.4100983280978388
2024-09-26,0.7770646191683038,0.7825339779999994,0.3919440809826696
2024-09-27,0.7826882413808617,0.7774129779999993,0.3883381268991695
2024-09-30,0.7484778729211345,0.7767349779999994,0.38607389496361455
